cd,estimate,sd,q025,q975,pop
LA-01,0.7760014,0.019472154,0.7412543,0.82089865,798550.0
LA-02,0.7820301,0.02031683,0.7434931,0.82641274,736229.0
LA-03,0.7843781,0.019328173,0.7489777,0.8277639,777815.0
LA-04,0.7840527,0.019245552,0.74882877,0.8277848,767411.0
LA-05,0.7834914,0.019365758,0.7480132,0.8267894,763961.0
LA-06,0.7833795,0.02046578,0.7442591,0.82796025,753613.0
MA-01,0.7734668,0.02006785,0.7312048,0.8119064,779946.0
MA-02,0.7581613,0.020606678,0.7138765,0.7979612,801932.0
MA-03,0.76869994,0.02042718,0.72495383,0.80793583,792172.0
MA-04,0.75602734,0.020738518,0.71168727,0.795995,802351.0
MA-05,0.7441984,0.02151832,0.697942,0.7860571,790991.0
MA-06,0.7555057,0.02077286,0.71102935,0.79545456,796608.0
MA-07,0.75478035,0.02130163,0.7096048,0.79523236,792910.0
MA-08,0.750231,0.021042267,0.7050251,0.7908899,785102.0
MA-09,0.7602141,0.020511707,0.7159811,0.79959077,797322.0
MD-01,0.7688109,0.017246444,0.7329156,0.8018136,791828.0
MD-02,0.7574835,0.017817862,0.72035056,0.79141676,783072.0
MD-03,0.75347173,0.01798384,0.71569765,0.78802186,782813.0
MD-04,0.7677576,0.019276554,0.7267474,0.8033413,763408.0
MD-05,0.760444,0.018272866,0.7217625,0.7945991,805327.0
MD-06,0.7665366,0.017441306,0.73024315,0.80031294,821653.0
MD-07,0.76915216,0.018556764,0.7295442,0.80355364,741555.0
MD-08,0.74249804,0.018733984,0.7035146,0.77849096,773402.0
ME-01,0.76110566,0.022425042,0.713017,0.8029883,707680.0
ME-02,0.7768432,0.021743832,0.7302205,0.8175647,697214.0
MI-01,0.784785,0.01709859,0.7522412,0.8197875,787656.0
MI-02,0.78740066,0.01710703,0.7549096,0.8223351,789195.0
MI-03,0.7786926,0.017447427,0.7457102,0.8142431,791156.0
MI-04,0.7830988,0.017237168,0.7502717,0.818016,785326.0
MI-05,0.78831875,0.017053965,0.75579065,0.8232449,775211.0
MI-06,0.76299536,0.01826334,0.7287221,0.80029285,768984.0
MI-07,0.7790013,0.01732176,0.7460706,0.8140176,792603.0
MI-08,0.78826773,0.017025964,0.756041,0.8227832,769274.0
MI-09,0.78712827,0.017071221,0.75463974,0.8218289,782419.0
MI-10,0.78546596,0.017128116,0.7532609,0.82010025,775276.0
MI-11,0.76460904,0.018122375,0.73085254,0.8019239,787152.0
MI-12,0.78480446,0.018458663,0.7483653,0.8216599,751670.0
MI-13,0.78880787,0.018341554,0.75272304,0.8250956,784586.0
MN-01,0.78490895,0.01959237,0.748817,0.82674134,718068.0
MN-02,0.7758313,0.020135038,0.7390568,0.8190845,745975.0
