cd,estimate,sd,q025,q975,pop
NJ-07,0.821994,0.02010364,0.778947,0.8592223,789395.0
NJ-08,0.7755985,0.025353733,0.72173005,0.82258564,780400.0
NJ-09,0.7831614,0.024285654,0.7311555,0.8283266,772304.0
NJ-10,0.7744232,0.025455443,0.7207334,0.82171494,800235.0
NJ-11,0.8202998,0.020415146,0.7764027,0.8580564,800047.0
NJ-12,0.7998546,0.023000134,0.75091743,0.84218574,808411.0
NM-01,0.82667536,0.019129692,0.79136837,0.867386,714162.0
NM-02,0.8042103,0.021978468,0.7634145,0.85019237,711443.0
NM-03,0.8143734,0.021063386,0.7747685,0.85841405,739622.0
NV-01,0.7953055,0.020924477,0.7534809,0.83816504,793572.0
NV-02,0.8118104,0.019117206,0.77426314,0.85120386,802958.0
NV-03,0.805392,0.019828303,0.7663609,0.84653485,840861.0
NV-04,0.7896619,0.021528982,0.7466861,0.8338077,833068.0
NY-01,0.81441855,0.019110354,0.77253276,0.84764344,782048.0
NY-02,0.78718406,0.021688132,0.74015665,0.82508165,777587.0
NY-03,0.81311554,0.020258585,0.76942885,0.84828967,775762.0
NY-04,0.8012564,0.02049638,0.7566707,0.8369239,777460.0
NY-05,0.7747017,0.023899987,0.722865,0.8162024,767073.0
NY-06,0.7821593,0.02512153,0.7277522,0.8253345,726983.0
NY-07,0.7739652,0.022998367,0.72392577,0.81453377,778244.0
NY-08,0.7799729,0.022819644,0.73043746,0.81957054,739419.0
NY-09,0.77965015,0.022859165,0.7304085,0.8191882,711715.0
NY-10,0.796584,0.021147138,0.7504258,0.8338955,757268.0
NY-11,0.78826374,0.02192435,0.7407912,0.82701164,759700.0
NY-12,0.8322113,0.018138686,0.7931236,0.86328554,754444.0
NY-13,0.772601,0.023665877,0.72209454,0.81390697,747658.0
NY-14,0.7639002,0.024889877,0.7109045,0.8075137,737479.0
NY-15,0.7572718,0.025817644,0.7024425,0.8022796,754452.0
NY-16,0.7998461,0.020748029,0.75520855,0.8356833,773498.0
NY-17,0.8055683,0.020394506,0.76096267,0.8411515,783178.0
NY-18,0.79782844,0.020674247,0.75247526,0.83397216,791197.0
NY-19,0.81084454,0.019249769,0.76828504,0.8443121,776407.0
NY-20,0.8105208,0.019424094,0.768077,0.8441894,790819.0
NY-21,0.805235,0.02001968,0.7610737,0.84035105,767818.0
NY-22,0.80608445,0.019820876,0.7627078,0.8405916,765333.0
NY-23,0.8095391,0.019795721,0.76624906,0.84422755,773659.0
NY-24,0.8051219,0.020038497,0.7611372,0.84029996,772842.0
NY-25,0.80650425,0.019765796,0.76337796,0.84079814,768543.0
NY-26,0.79952097,0.020385137,0.75477755,0.83525074,760763.0
OH-01,0.81184536,0.016552951,0.7783181,0.8436026,809812.0
OH-02,0.80863816,0.017189104,0.7729966,0.8417256,812951.0
OH-03,0.80192465,0.017465567,0.7665885,0.83573467,787293.0
OH-04,0.8106834,0.0166901,0.77643424,0.8428134,810074.0
OH-05,0.8124758,0.01650802,0.77819264,0.8441793,800333.0
OH-06,0.8149998,0.016367355,0.7811023,0.84637815,793305.0
