cd,estimate,sd,q025,q975,pop
MO-03,0.4215875,0.026094029,0.36899036,0.47215152,799866.0
MO-04,0.4074729,0.026379606,0.3542651,0.45886356,784159.0
MO-05,0.37528777,0.02473605,0.32544354,0.42381164,776461.0
MO-06,0.41250882,0.0265065,0.3589484,0.463934,788849.0
MO-07,0.41170174,0.026147094,0.35872146,0.46259156,802980.0
MO-08,0.40983745,0.026743958,0.35592026,0.46199024,781267.0
MS-01,0.34165427,0.02973456,0.28107285,0.40133283,753742.0
MS-02,0.28710654,0.02829249,0.231186,0.343566,694687.0
MS-03,0.34133565,0.029583856,0.28068173,0.3996658,734712.0
MS-04,0.3506815,0.030212872,0.28894758,0.41115895,759792.0
MT-01,0.4971423,0.038210813,0.41925797,0.5736203,579148.0
MT-02,0.4748514,0.038352128,0.39758024,0.55192107,558573.0
NC-01,0.31641865,0.024326496,0.26735395,0.3621331,753452.0
NC-02,0.36360148,0.025184494,0.31168407,0.41057852,790783.0
NC-03,0.3479318,0.025055783,0.2961413,0.39463976,775222.0
NC-04,0.3735604,0.025732975,0.32005787,0.4210761,804331.0
NC-05,0.35355604,0.02534842,0.3013168,0.4002367,755187.0
NC-06,0.34144682,0.024899367,0.29012245,0.38737878,794209.0
NC-07,0.36486763,0.02530856,0.31255808,0.41210172,805789.0
NC-08,0.34954688,0.02513282,0.29770586,0.39592585,788849.0
NC-09,0.33501446,0.024732266,0.28379133,0.38128337,790291.0
NC-10,0.3622665,0.025492998,0.30948892,0.40936294,787542.0
