cd,estimate,sd,q025,q975,pop
TX-34,0.81778246,0.019537512,0.7789838,0.85455626,811032.0
TX-35,0.81753033,0.016505027,0.78474253,0.8496197,873186.0
TX-36,0.82458234,0.015707906,0.7937297,0.855043,816135.0
TX-37,0.8054037,0.016821485,0.77249426,0.8384009,776146.0
TX-38,0.80846167,0.016567767,0.7764343,0.84085804,810767.0
UT-01,0.78024554,0.028024735,0.71847165,0.83037275,871885.0
UT-02,0.7764835,0.028367847,0.7138416,0.8270025,881182.0
UT-03,0.77218,0.028537298,0.70953596,0.8231536,830265.0
UT-04,0.7865101,0.02778857,0.72545654,0.83620983,920858.0
VA-01,0.77809864,0.024653727,0.7242868,0.8198567,823755.0
VA-02,0.7786827,0.024775777,0.7247858,0.8209149,788036.0
VA-03,0.7620471,0.02685691,0.70324785,0.8080837,775311.0
VA-04,0.7576492,0.02689439,0.6986726,0.80352986,810530.0
VA-05,0.7821438,0.02453619,0.7286128,0.8236058,805289.0
VA-06,0.8023078,0.023256818,0.75131667,0.8412203,797798.0
VA-07,0.78199244,0.024869999,0.7280947,0.8245122,825409.0
VA-08,0.76645005,0.025907943,0.7105787,0.8106566,788777.0
VA-09,0.80531085,0.022988819,0.7549252,0.84409034,789057.0
VA-10,0.7817717,0.02509827,0.7278255,0.82473034,821146.0
VA-11,0.76572925,0.026253594,0.70944345,0.8109762,792714.0
VT-00,0.77061045,0.035583884,0.6895339,0.8339742,648585.0
WA-01,0.75303864,0.02709919,0.69410735,0.8019625,810476.0
WA-02,0.753444,0.02623813,0.6963773,0.80030197,790108.0
WA-03,0.7694343,0.02540636,0.7145024,0.8148844,802801.0
WA-04,0.7665478,0.026793396,0.70894057,0.8140819,795521.0
WA-05,0.76726896,0.025465138,0.71237916,0.81291145,801747.0
WA-06,0.75448,0.026151454,0.69782877,0.8015122,800608.0
WA-07,0.73334205,0.027654028,0.67393094,0.78328705,815123.0
WA-08,0.75964284,0.026172547,0.7030021,0.8062922,794868.0
WA-09,0.74311686,0.027824402,0.6833017,0.79272497,776917.0
WA-10,0.76044565,0.025944028,0.7040165,0.8066471,777325.0
WI-01,0.765683,0.024657918,0.71327823,0.81107616,739669.0
WI-02,0.7556658,0.025013132,0.70227313,0.801612,763418.0
WI-03,0.7775273,0.023715528,0.7268706,0.8210984,740819.0
WI-04,0.73355263,0.027708225,0.67571336,0.7858807,722785.0
WI-05,0.76147664,0.024665248,0.70885426,0.80658203,750316.0
WI-06,0.7744145,0.023960754,0.7233427,0.8183943,742999.0
WI-07,0.7737983,0.023976263,0.7226069,0.817641,754074.0
WI-08,0.7763475,0.023852265,0.7252636,0.8202389,747170.0
WV-01,0.8356835,0.026414579,0.78130746,0.88658524,881908.0
WV-02,0.83442,0.026521973,0.77926344,0.88567644,910606.0
WY-00,0.7813455,0.033227798,0.7116515,0.8456383,588050.0
